MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
60.0,2.0,66.4251012145749,29959.0,1.0,1.0,3.0,2.0,0.0,14.0,2.0,0.0,0.0,5.0,7.0,6.0,1994.0,1994.0,1.0,0.0,5.0,5.0,2.0,0.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,595.0,5.0,0.0,378.0,973.0,0.0,0.0,1.0,3.0,979.0,871.0,0.0,1850.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,7.0,5.0,1.0,3.0,1994.0,0.0,2.0,467.0,4.0,4.0,2.0,168.0,98.0,0.0,0.0,0.0,0.0,0.0,1.0,2009.0,5.0,2.0,139568.44
120.0,3.0,44.0,4224.0,1.0,3.0,3.0,4.0,0.0,9.0,2.0,0.0,4.0,2.0,5.0,7.0,1976.0,1976.0,1.0,0.0,4.0,4.0,2.0,0.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,840.0,5.0,0.0,200.0,1040.0,0.0,3.0,1.0,3.0,1060.0,0.0,0.0,1060.0,1.0,0.0,1.0,0.0,3.0,1.0,3.0,6.0,5.0,1.0,1.0,1976.0,2.0,2.0,572.0,4.0,4.0,2.0,100.0,110.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,5.0,2.0,166311.0
60.0,2.0,66.4251012145749,11616.0,1.0,0.0,3.0,1.0,0.0,18.0,2.0,0.0,0.0,5.0,6.0,5.0,1978.0,1978.0,3.0,0.0,5.0,5.0,0.0,328.0,3.0,3.0,1.0,3.0,2.0,2.0,4.0,438.0,5.0,0.0,234.0,672.0,0.0,3.0,1.0,3.0,672.0,714.0,0.0,1386.0,0.0,0.0,2.0,1.0,3.0,1.0,3.0,6.0,5.0,1.0,1.0,1978.0,0.0,2.0,440.0,4.0,4.0,2.0,335.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2010.0,5.0,0.0,179373.2
50.0,2.0,66.4251012145749,11275.0,1.0,0.0,1.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,6.0,7.0,1932.0,1950.0,1.0,0.0,6.0,7.0,1.0,480.0,3.0,3.0,1.0,3.0,2.0,2.0,4.0,297.0,3.0,557.0,0.0,854.0,0.0,3.0,1.0,3.0,1096.0,895.0,0.0,1991.0,0.0,0.0,1.0,1.0,3.0,1.0,3.0,7.0,5.0,1.0,5.0,1977.0,2.0,2.0,432.0,4.0,1.0,2.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,3.0,2007.0,5.0,2.0,322226.23
20.0,2.0,107.0,11362.0,1.0,0.0,3.0,4.0,0.0,15.0,2.0,0.0,0.0,2.0,8.0,5.0,2004.0,2005.0,1.0,0.0,6.0,7.0,3.0,42.0,2.0,3.0,2.0,0.0,2.0,2.0,2.0,1039.0,5.0,0.0,797.0,1836.0,0.0,0.0,1.0,3.0,1836.0,0.0,0.0,1836.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,7.0,5.0,1.0,1.0,2004.0,0.0,3.0,862.0,4.0,4.0,2.0,125.0,185.0,0.0,0.0,0.0,0.0,0.0,3.0,2009.0,5.0,2.0,201291.13
120.0,2.0,43.0,7052.0,1.0,0.0,3.0,4.0,0.0,15.0,2.0,0.0,4.0,2.0,7.0,5.0,2005.0,2005.0,1.0,0.0,9.0,11.0,3.0,240.0,2.0,3.0,2.0,2.0,2.0,0.0,2.0,659.0,5.0,0.0,705.0,1364.0,0.0,0.0,1.0,3.0,1364.0,0.0,0.0,1364.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,6.0,5.0,1.0,1.0,2005.0,1.0,2.0,484.0,4.0,4.0,2.0,192.0,36.0,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,5.0,2.0,126130.12
160.0,3.0,66.4251012145749,2665.0,1.0,3.0,3.0,4.0,0.0,9.0,2.0,0.0,4.0,5.0,5.0,6.0,1976.0,1976.0,1.0,0.0,4.0,4.0,2.0,0.0,3.0,3.0,2.0,2.0,2.0,2.0,5.0,0.0,5.0,0.0,264.0,264.0,0.0,3.0,1.0,3.0,616.0,688.0,0.0,1304.0,0.0,0.0,1.0,1.0,3.0,1.0,3.0,4.0,5.0,1.0,3.0,1976.0,0.0,1.0,336.0,4.0,4.0,2.0,141.0,24.0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0,5.0,2.0,268591.07
60.0,1.0,102.0,11143.0,1.0,0.0,3.0,0.0,0.0,20.0,2.0,0.0,0.0,5.0,8.0,5.0,2004.0,2005.0,1.0,0.0,4.0,4.0,2.0,0.0,2.0,3.0,2.0,2.0,2.0,3.0,5.0,0.0,5.0,0.0,1580.0,1580.0,0.0,0.0,1.0,3.0,1580.0,886.0,0.0,2466.0,0.0,0.0,3.0,0.0,4.0,1.0,2.0,8.0,5.0,1.0,1.0,2004.0,1.0,2.0,610.0,4.0,4.0,2.0,159.0,214.0,0.0,0.0,0.0,0.0,0.0,12.0,2007.0,5.0,2.0,126984.32
30.0,3.0,60.0,7200.0,1.0,3.0,3.0,0.0,0.0,16.0,2.0,0.0,0.0,2.0,5.0,7.0,1940.0,1992.0,1.0,0.0,6.0,7.0,3.0,294.0,3.0,2.0,1.0,3.0,2.0,3.0,1.0,510.0,5.0,0.0,278.0,788.0,0.0,3.0,1.0,3.0,804.0,0.0,0.0,804.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,4.0,5.0,2.0,1.0,1940.0,2.0,1.0,240.0,4.0,4.0,2.0,0.0,0.0,154.0,0.0,0.0,0.0,0.0,2.0,2010.0,5.0,0.0,143437.34
80.0,2.0,60.0,7134.0,1.0,3.0,0.0,4.0,1.0,11.0,2.0,0.0,0.0,7.0,5.0,5.0,1955.0,1955.0,1.0,0.0,6.0,7.0,2.0,0.0,3.0,3.0,1.0,3.0,2.0,3.0,0.0,384.0,5.0,0.0,0.0,384.0,0.0,3.0,1.0,3.0,1360.0,0.0,0.0,1360.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,6.0,2.0,1.0,5.0,1962.0,2.0,2.0,572.0,4.0,4.0,2.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,2.0,2007.0,5.0,2.0,365117.16
60.0,2.0,47.0,53504.0,1.0,1.0,1.0,1.0,1.0,21.0,2.0,0.0,0.0,5.0,8.0,5.0,2003.0,2003.0,3.0,0.0,4.0,13.0,1.0,603.0,0.0,3.0,2.0,2.0,2.0,1.0,0.0,1416.0,5.0,0.0,234.0,1650.0,0.0,0.0,1.0,3.0,1690.0,1589.0,0.0,3279.0,1.0,0.0,3.0,1.0,4.0,1.0,0.0,12.0,4.0,1.0,3.0,2003.0,0.0,3.0,841.0,4.0,4.0,2.0,503.0,36.0,0.0,0.0,210.0,0.0,0.0,6.0,2010.0,5.0,2.0,97302.55
90.0,2.0,60.0,8544.0,1.0,3.0,3.0,4.0,0.0,11.0,2.0,0.0,2.0,2.0,3.0,4.0,1950.0,1950.0,1.0,0.0,8.0,9.0,2.0,0.0,3.0,3.0,1.0,3.0,2.0,3.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1040.0,0.0,0.0,1040.0,0.0,0.0,2.0,0.0,2.0,2.0,3.0,6.0,5.0,0.0,5.0,1949.0,2.0,2.0,400.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,5.0,2.0,420549.33
60.0,2.0,66.0,13682.0,1.0,1.0,1.0,1.0,0.0,21.0,2.0,0.0,0.0,5.0,10.0,5.0,2006.0,2006.0,3.0,0.0,9.0,11.0,1.0,1031.0,0.0,3.0,2.0,0.0,2.0,1.0,5.0,0.0,5.0,0.0,1410.0,1410.0,0.0,0.0,1.0,3.0,1426.0,1519.0,0.0,2945.0,0.0,0.0,3.0,1.0,3.0,1.0,2.0,10.0,5.0,1.0,3.0,2006.0,0.0,3.0,641.0,4.0,4.0,2.0,192.0,0.0,37.0,0.0,0.0,0.0,0.0,10.0,2006.0,4.0,3.0,174344.47
20.0,2.0,47.0,16321.0,1.0,0.0,3.0,1.0,0.0,11.0,2.0,0.0,0.0,2.0,5.0,6.0,1957.0,1997.0,1.0,0.0,6.0,7.0,2.0,0.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0,1277.0,5.0,0.0,207.0,1484.0,0.0,3.0,1.0,3.0,1600.0,0.0,0.0,1600.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,6.0,5.0,2.0,1.0,1957.0,1.0,1.0,319.0,4.0,4.0,2.0,288.0,258.0,0.0,0.0,0.0,0.0,0.0,12.0,2006.0,5.0,2.0,226858.91
60.0,2.0,76.0,10142.0,1.0,0.0,3.0,4.0,0.0,19.0,2.0,0.0,0.0,5.0,7.0,5.0,2004.0,2004.0,1.0,0.0,9.0,11.0,2.0,0.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,656.0,5.0,0.0,300.0,956.0,0.0,0.0,1.0,3.0,956.0,1128.0,0.0,2084.0,1.0,0.0,2.0,1.0,4.0,1.0,2.0,8.0,5.0,0.0,3.0,2004.0,1.0,2.0,618.0,4.0,4.0,2.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,1.0,2010.0,5.0,2.0,179325.53
50.0,3.0,51.0,6120.0,1.0,3.0,3.0,4.0,0.0,16.0,0.0,0.0,0.0,0.0,7.0,5.0,1931.0,1950.0,1.0,0.0,2.0,13.0,2.0,0.0,3.0,3.0,0.0,3.0,2.0,3.0,5.0,0.0,5.0,0.0,952.0,952.0,0.0,2.0,1.0,1.0,1022.0,752.0,0.0,1774.0,0.0,0.0,2.0,0.0,2.0,2.0,3.0,8.0,2.0,2.0,5.0,1931.0,2.0,2.0,468.0,1.0,4.0,2.0,90.0,0.0,205.0,0.0,0.0,0.0,0.0,4.0,2008.0,5.0,0.0,127486.45
50.0,2.0,90.0,5400.0,1.0,3.0,3.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,4.0,6.0,1920.0,1950.0,1.0,0.0,3.0,3.0,2.0,0.0,1.0,3.0,2.0,3.0,2.0,3.0,0.0,315.0,4.0,105.0,420.0,840.0,0.0,0.0,1.0,3.0,840.0,534.0,0.0,1374.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,6.0,5.0,0.0,5.0,1967.0,0.0,1.0,338.0,4.0,4.0,2.0,0.0,0.0,198.0,0.0,0.0,0.0,0.0,10.0,2009.0,5.0,2.0,109114.43
20.0,3.0,70.0,12702.0,1.0,3.0,3.0,4.0,0.0,16.0,2.0,0.0,0.0,2.0,5.0,5.0,1956.0,1956.0,1.0,0.0,2.0,2.0,2.0,0.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,882.0,0.0,0.0,882.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,4.0,5.0,0.0,5.0,1956.0,2.0,1.0,308.0,4.0,4.0,2.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,12.0,2008.0,5.0,2.0,200911.25
60.0,2.0,72.0,11317.0,1.0,3.0,3.0,4.0,0.0,4.0,2.0,0.0,0.0,5.0,7.0,5.0,2003.0,2003.0,1.0,0.0,9.0,11.0,1.0,101.0,2.0,3.0,2.0,2.0,2.0,3.0,5.0,0.0,5.0,0.0,840.0,840.0,0.0,0.0,1.0,3.0,840.0,828.0,0.0,1668.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,8.0,5.0,0.0,1.0,2003.0,1.0,2.0,500.0,4.0,4.0,2.0,144.0,68.0,0.0,0.0,0.0,0.0,0.0,9.0,2007.0,5.0,2.0,174017.75
160.0,1.0,40.0,3951.0,1.0,3.0,3.0,0.0,0.0,20.0,2.0,0.0,4.0,5.0,6.0,5.0,2009.0,2009.0,1.0,0.0,9.0,11.0,3.0,76.0,2.0,3.0,2.0,2.0,2.0,0.0,5.0,0.0,5.0,0.0,612.0,612.0,0.0,0.0,1.0,3.0,612.0,612.0,0.0,1224.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,4.0,5.0,0.0,5.0,2009.0,1.0,2.0,528.0,4.0,4.0,2.0,0.0,234.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,4.0,3.0,143321.0
20.0,2.0,70.0,8414.0,1.0,3.0,3.0,4.0,0.0,18.0,2.0,0.0,0.0,2.0,6.0,8.0,1963.0,2003.0,3.0,0.0,5.0,5.0,2.0,0.0,3.0,3.0,1.0,3.0,2.0,3.0,2.0,663.0,5.0,0.0,396.0,1059.0,0.0,3.0,1.0,3.0,1068.0,0.0,0.0,1068.0,0.0,1.0,1.0,0.0,3.0,1.0,3.0,6.0,5.0,0.0,1.0,1963.0,1.0,1.0,264.0,4.0,4.0,2.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2006.0,5.0,2.0,187736.02
60.0,2.0,63.0,8199.0,1.0,3.0,3.0,4.0,0.0,4.0,2.0,0.0,0.0,5.0,7.0,5.0,2005.0,2005.0,1.0,0.0,11.0,13.0,2.0,0.0,2.0,3.0,2.0,2.0,2.0,0.0,2.0,648.0,5.0,0.0,80.0,728.0,0.0,0.0,1.0,3.0,728.0,728.0,0.0,1456.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0,7.0,5.0,1.0,1.0,2005.0,0.0,2.0,410.0,4.0,4.0,2.0,36.0,18.0,0.0,0.0,0.0,0.0,0.0,10.0,2008.0,5.0,2.0,106379.45
20.0,2.0,66.4251012145749,7340.0,1.0,0.0,3.0,4.0,0.0,11.0,2.0,0.0,0.0,2.0,4.0,6.0,1971.0,1971.0,1.0,0.0,5.0,5.0,2.0,0.0,3.0,3.0,1.0,3.0,2.0,3.0,0.0,322.0,5.0,0.0,536.0,858.0,0.0,3.0,1.0,3.0,858.0,0.0,0.0,858.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,4.0,5.0,0.0,5.0,1979.0,2.0,1.0,684.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,5.0,2.0,107798.0
20.0,2.0,50.0,9405.0,1.0,3.0,3.0,4.0,0.0,6.0,2.0,0.0,0.0,2.0,5.0,9.0,1947.0,2008.0,3.0,0.0,9.0,11.0,2.0,0.0,3.0,0.0,1.0,3.0,2.0,3.0,5.0,0.0,5.0,0.0,698.0,698.0,0.0,0.0,1.0,3.0,698.0,0.0,0.0,698.0,0.0,1.0,1.0,0.0,2.0,1.0,3.0,4.0,5.0,0.0,1.0,1979.76,2.0,0.0,0.0,4.0,4.0,2.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,5.0,2.0,176997.82
60.0,2.0,85.0,11475.0,1.0,3.0,3.0,4.0,0.0,13.0,6.0,0.0,0.0,5.0,6.0,6.0,1975.0,1975.0,1.0,0.0,9.0,11.0,2.0,0.0,3.0,3.0,1.0,2.0,2.0,3.0,0.0,550.0,5.0,0.0,163.0,713.0,0.0,3.0,1.0,3.0,811.0,741.0,0.0,1552.0,1.0,0.0,2.0,1.0,3.0,1.0,3.0,6.0,5.0,1.0,1.0,1975.0,1.0,2.0,434.0,4.0,4.0,2.0,209.0,208.0,0.0,0.0,0.0,0.0,0.0,2.0,2006.0,5.0,2.0,181385.5
80.0,2.0,66.4251012145749,17871.0,1.0,0.0,3.0,1.0,0.0,13.0,2.0,0.0,0.0,7.0,6.0,5.0,1967.0,1976.0,1.0,0.0,5.0,5.0,1.0,359.0,3.0,3.0,1.0,2.0,2.0,0.0,0.0,528.0,5.0,0.0,1152.0,1680.0,0.0,1.0,1.0,3.0,1724.0,0.0,0.0,1724.0,1.0,0.0,1.0,1.0,3.0,1.0,3.0,7.0,5.0,1.0,1.0,1967.0,1.0,2.0,480.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,5.0,2.0,199342.21
50.0,2.0,138.0,18030.0,1.0,0.0,0.0,4.0,0.0,3.0,2.0,0.0,0.0,0.0,5.0,6.0,1946.0,1994.0,1.0,0.0,6.0,7.0,2.0,0.0,3.0,3.0,1.0,3.0,2.0,3.0,4.0,152.0,1.0,469.0,977.0,1598.0,0.0,3.0,1.0,3.0,1636.0,971.0,479.0,3086.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,12.0,0.0,1.0,1.0,1979.76,2.0,0.0,0.0,4.0,4.0,2.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2007.0,5.0,2.0,126783.5
20.0,2.0,50.0,8000.0,1.0,3.0,3.0,4.0,0.0,11.0,2.0,0.0,0.0,2.0,6.0,6.0,1948.0,2002.0,1.0,0.0,9.0,11.0,2.0,0.0,3.0,2.0,1.0,3.0,2.0,3.0,0.0,680.0,5.0,0.0,292.0,972.0,0.0,0.0,1.0,3.0,972.0,0.0,0.0,972.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,5.0,5.0,1.0,5.0,1948.0,2.0,1.0,240.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2009.0,5.0,2.0,177638.97
160.0,1.0,66.4251012145749,2117.0,1.0,3.0,3.0,4.0,0.0,20.0,2.0,0.0,4.0,5.0,6.0,5.0,2000.0,2000.0,1.0,0.0,6.0,7.0,1.0,513.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,420.0,5.0,0.0,336.0,756.0,0.0,0.0,1.0,3.0,756.0,756.0,0.0,1512.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,4.0,5.0,1.0,5.0,2000.0,2.0,2.0,440.0,4.0,4.0,2.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,5.0,2.0,204175.47
20.0,2.0,63.0,8500.0,1.0,3.0,3.0,2.0,0.0,4.0,2.0,0.0,0.0,2.0,7.0,5.0,2004.0,2004.0,1.0,0.0,9.0,11.0,1.0,106.0,2.0,3.0,2.0,2.0,2.0,0.0,5.0,0.0,5.0,0.0,1422.0,1422.0,0.0,0.0,1.0,3.0,1422.0,0.0,0.0,1422.0,0.0,0.0,2.0,0.0,3.0,1.0,2.0,7.0,5.0,0.0,1.0,2004.0,1.0,2.0,626.0,4.0,4.0,2.0,192.0,60.0,0.0,0.0,0.0,0.0,0.0,11.0,2007.0,5.0,2.0,139020.31
80.0,2.0,37.0,7937.0,1.0,0.0,3.0,1.0,0.0,10.0,2.0,0.0,0.0,7.0,6.0,6.0,1984.0,1984.0,1.0,0.0,5.0,5.0,2.0,0.0,3.0,3.0,1.0,3.0,2.0,0.0,2.0,819.0,5.0,0.0,184.0,1003.0,0.0,3.0,1.0,3.0,1003.0,0.0,0.0,1003.0,1.0,0.0,1.0,0.0,3.0,1.0,3.0,6.0,5.0,0.0,5.0,1984.0,2.0,2.0,588.0,4.0,4.0,2.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2006.0,5.0,2.0,199685.56
20.0,2.0,79.0,9236.0,1.0,0.0,3.0,4.0,0.0,4.0,2.0,0.0,0.0,2.0,6.0,5.0,1997.0,1997.0,1.0,0.0,9.0,11.0,2.0,0.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1200.0,5.0,0.0,279.0,1479.0,0.0,0.0,1.0,3.0,1494.0,0.0,0.0,1494.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,6.0,5.0,0.0,1.0,1997.0,1.0,2.0,576.0,4.0,4.0,2.0,168.0,27.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,5.0,2.0,113598.63
20.0,2.0,75.0,10215.0,1.0,3.0,0.0,4.0,0.0,6.0,2.0,0.0,0.0,2.0,4.0,5.0,1954.0,1954.0,3.0,0.0,10.0,12.0,1.0,132.0,3.0,3.0,2.0,3.0,2.0,3.0,0.0,492.0,5.0,0.0,372.0,864.0,0.0,0.0,1.0,3.0,948.0,0.0,0.0,948.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,5.0,5.0,0.0,1.0,1954.0,2.0,1.0,248.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2007.0,5.0,2.0,133181.76
50.0,3.0,60.0,5586.0,1.0,0.0,0.0,4.0,0.0,16.0,1.0,0.0,0.0,0.0,6.0,7.0,1920.0,1998.0,1.0,0.0,6.0,7.0,2.0,0.0,3.0,3.0,0.0,3.0,2.0,3.0,5.0,0.0,5.0,0.0,901.0,901.0,0.0,2.0,1.0,3.0,1088.0,110.0,0.0,1198.0,0.0,0.0,1.0,0.0,4.0,1.0,3.0,7.0,5.0,0.0,1.0,1979.76,2.0,0.0,0.0,4.0,4.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,9.0,2008.0,2.0,0.0,252791.07
20.0,2.0,124.0,16158.0,1.0,0.0,2.0,4.0,1.0,21.0,2.0,0.0,0.0,2.0,7.0,5.0,2005.0,2005.0,3.0,0.0,9.0,11.0,3.0,16.0,2.0,3.0,2.0,0.0,2.0,0.0,0.0,1274.0,5.0,0.0,256.0,1530.0,0.0,0.0,1.0,3.0,1530.0,0.0,0.0,1530.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,7.0,5.0,1.0,1.0,2005.0,0.0,2.0,430.0,4.0,4.0,2.0,168.0,36.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,5.0,2.0,192063.6
160.0,3.0,42.0,3964.0,1.0,3.0,3.0,4.0,0.0,9.0,2.0,0.0,4.0,5.0,6.0,4.0,1973.0,1973.0,1.0,0.0,4.0,4.0,2.0,0.0,3.0,3.0,1.0,2.0,2.0,3.0,0.0,837.0,5.0,0.0,105.0,942.0,0.0,2.0,1.0,3.0,1291.0,1230.0,0.0,2521.0,1.0,0.0,2.0,1.0,5.0,1.0,3.0,10.0,0.0,1.0,1.0,1973.0,0.0,2.0,576.0,4.0,4.0,2.0,728.0,20.0,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,5.0,2.0,191699.0
60.0,2.0,60.0,6931.0,1.0,3.0,3.0,4.0,0.0,6.0,2.0,0.0,0.0,5.0,7.0,5.0,2003.0,2004.0,1.0,0.0,9.0,11.0,3.0,92.0,2.0,3.0,2.0,2.0,2.0,3.0,5.0,0.0,5.0,0.0,746.0,746.0,0.0,0.0,1.0,3.0,760.0,896.0,0.0,1656.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,7.0,5.0,1.0,3.0,2003.0,0.0,2.0,397.0,4.0,4.0,2.0,178.0,128.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,5.0,2.0,132418.6
20.0,2.0,66.0,7742.0,1.0,3.0,3.0,4.0,0.0,18.0,2.0,0.0,0.0,2.0,5.0,7.0,1966.0,1966.0,1.0,0.0,5.0,5.0,2.0,0.0,3.0,3.0,1.0,3.0,2.0,3.0,1.0,763.0,5.0,0.0,192.0,955.0,0.0,0.0,1.0,3.0,955.0,0.0,0.0,955.0,1.0,0.0,1.0,0.0,3.0,1.0,3.0,6.0,5.0,0.0,1.0,1966.0,2.0,1.0,386.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2007.0,5.0,2.0,218821.95
60.0,1.0,75.0,9000.0,1.0,3.0,3.0,4.0,0.0,20.0,2.0,0.0,0.0,5.0,8.0,5.0,2008.0,2008.0,1.0,0.0,9.0,11.0,2.0,0.0,2.0,3.0,2.0,2.0,2.0,3.0,5.0,0.0,5.0,0.0,768.0,768.0,0.0,0.0,1.0,3.0,786.0,804.0,0.0,1590.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,6.0,5.0,0.0,1.0,2008.0,1.0,2.0,676.0,4.0,4.0,2.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,5.0,2.0,169789.17
20.0,2.0,60.0,7024.0,1.0,3.0,3.0,4.0,0.0,6.0,2.0,0.0,0.0,2.0,5.0,5.0,2005.0,2006.0,1.0,0.0,9.0,11.0,2.0,0.0,3.0,3.0,2.0,0.0,1.0,3.0,0.0,980.0,5.0,0.0,110.0,1090.0,0.0,2.0,1.0,3.0,1090.0,0.0,0.0,1090.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,5.0,5.0,0.0,1.0,2005.0,0.0,2.0,450.0,4.0,4.0,2.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,5.0,2.0,127504.92
20.0,2.0,70.0,7535.0,1.0,0.0,3.0,4.0,0.0,11.0,2.0,0.0,0.0,2.0,5.0,7.0,1958.0,1985.0,1.0,0.0,6.0,7.0,2.0,0.0,3.0,3.0,1.0,3.0,2.0,3.0,1.0,111.0,3.0,279.0,522.0,912.0,0.0,1.0,1.0,3.0,912.0,0.0,0.0,912.0,0.0,1.0,1.0,0.0,2.0,1.0,3.0,5.0,5.0,0.0,1.0,1958.0,0.0,1.0,297.0,4.0,4.0,2.0,12.0,285.0,0.0,0.0,0.0,0.0,480.0,6.0,2007.0,5.0,2.0,142449.84
80.0,2.0,75.0,9750.0,1.0,3.0,3.0,4.0,0.0,11.0,2.0,0.0,0.0,7.0,5.0,5.0,1967.0,1967.0,1.0,0.0,9.0,11.0,2.0,0.0,3.0,3.0,2.0,3.0,2.0,0.0,0.0,400.0,4.0,480.0,100.0,980.0,0.0,2.0,1.0,3.0,980.0,0.0,0.0,980.0,0.0,0.0,2.0,0.0,3.0,1.0,3.0,6.0,5.0,0.0,1.0,1967.0,0.0,1.0,384.0,4.0,4.0,2.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2006.0,5.0,2.0,282466.4
20.0,2.0,75.0,14587.0,1.0,0.0,3.0,4.0,0.0,20.0,2.0,0.0,0.0,2.0,9.0,5.0,2008.0,2008.0,1.0,0.0,9.0,11.0,3.0,284.0,2.0,3.0,2.0,2.0,2.0,3.0,5.0,0.0,5.0,0.0,1498.0,1498.0,0.0,0.0,1.0,3.0,1506.0,0.0,0.0,1506.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,6.0,5.0,1.0,1.0,2008.0,0.0,2.0,592.0,4.0,4.0,2.0,0.0,174.0,0.0,0.0,0.0,0.0,0.0,8.0,2008.0,4.0,3.0,135906.7
20.0,2.0,66.4251012145749,8750.0,1.0,0.0,3.0,4.0,0.0,11.0,2.0,0.0,0.0,2.0,5.0,6.0,1970.0,1970.0,1.0,0.0,6.0,7.0,1.0,76.0,3.0,3.0,1.0,3.0,2.0,3.0,1.0,828.0,5.0,0.0,174.0,1002.0,0.0,3.0,1.0,3.0,1002.0,0.0,0.0,1002.0,1.0,0.0,1.0,0.0,3.0,1.0,3.0,5.0,5.0,0.0,5.0,1973.0,2.0,2.0,902.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2009.0,5.0,2.0,383049.77
